Network,Number of Swaps,Influence Team Strength,Correlation Team Strength,Number of PCs,PC1 Variance,Hamming Distance,Inv. Hamming Distance,Influence Team 1,Influence Team 2,PCA Team 1,PCA Team 2
EMT_3201,32,0.0111144847607173,0.2494923527973331,6,0.4393591609030791,0.6,0.4,ZEB1;SNAI2;TWIST2;FOXC2;miR200a;miR200c;miR200b;miR34a;miR141;miR101,ZEB1;SNAI2;TWIST2;FOXC2;miR200a;miR200c;miR200b;miR34a;miR141;miR101,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_3202,32,0.081724182393374,0.3431053992148138,4,0.4842092209984939,0.4,0.6,SNAI1;TGFbeta;TWIST1;SNAI2;ZEB2;TWIST2;miR141;miR101,SNAI1;TGFbeta;TWIST1;SNAI2;ZEB2;TWIST2;miR141;miR101,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_3203,32,0.1489638033614328,0.4760774725951067,4,0.7187602411305436,0.2,0.8,SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;TWIST2;FOXC2;miR200b;miR101,SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;TWIST2;FOXC2;miR200b;miR101,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_3204,32,0.1395284327484903,0.4751528227537062,3,0.7933018353304592,0.4666666666666667,0.5333333333333333,TGFbeta;SNAI2;TWIST2,TGFbeta;SNAI2;TWIST2,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_3205,32,0.0303161517107673,0.454986627238295,7,0.450850731192745,0.7333333333333333,0.2666666666666666,SNAI1;SNAI2;ZEB2;TWIST2;miR200a;miR200b;miR34a;miR101,SNAI1;SNAI2;ZEB2;TWIST2;miR200a;miR200b;miR34a;miR101,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_3206,32,0.1034369874602861,0.5328868440907774,4,0.6164283679970608,0.7333333333333333,0.2666666666666666,TGFbeta;ZEB1;TWIST1;SNAI2;FOXC2,TGFbeta;ZEB1;TWIST1;SNAI2;FOXC2,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_3207,32,0.0660412225799659,0.2204797764489123,7,0.4871376415583967,0.4666666666666667,0.5333333333333333,ZEB1;FOXC2;miR200a,ZEB1;FOXC2;miR200a,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_3208,32,0.0261679129536618,0.2947659240471589,6,0.4080484236132233,0.3333333333333333,0.6666666666666666,FOXC2;miR200a;miR200c;miR200b;miR34a;miR141;miR101,FOXC2;miR200a;miR200c;miR200b;miR34a;miR141;miR101,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_3209,32,0.0841299605367715,0.4155346678307203,4,0.7254884668086007,0.4666666666666667,0.5333333333333333,ZEB2,ZEB2,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_3210,32,0.0163899135520217,0.3332131529717447,6,0.5273367858520824,0.8,0.2,FOXC2;miR200a;miR200c;miR200b;miR34a;miR141;miR101,FOXC2;miR200a;miR200c;miR200b;miR34a;miR141;miR101,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_3601,36,0.0966277346574443,0.3683746414293362,5,0.5628592697106215,0.8666666666666667,0.1333333333333333,miR200c;miR200b;miR34a;miR141;miR101,miR200c;miR200b;miR34a;miR141;miR101,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_3602,36,0.0601270620090078,0.2966775654379804,7,0.3767609831689409,0.5333333333333333,0.4666666666666667,SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;FOXC2;miR200a;miR200b;miR34a,SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;FOXC2;miR200a;miR200b;miR34a,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_3603,36,0.0310907116116353,0.3726732239175516,5,0.5780171872730283,0.6,0.4,TGFbeta;ZEB2;miR34a,TGFbeta;ZEB2;miR34a,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_3604,36,0.1118587168459375,0.3850925579082583,4,0.6548385783202753,0.6,0.4,SNAI1;TGFbeta;miR200c;miR200b;miR141;miR101,SNAI1;TGFbeta;miR200c;miR200b;miR141;miR101,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_3605,36,0.1060780170355712,0.2094746627670707,6,0.4574265655947185,0.2666666666666666,0.7333333333333333,SNAI1;TGFbeta;ZEB1;TWIST1;ZEB2;FOXC2,SNAI1;TGFbeta;ZEB1;TWIST1;ZEB2;FOXC2,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_3606,36,0.0335343404017442,0.269548638829443,6,0.3155761038695898,0.4666666666666667,0.5333333333333333,SNAI1;TWIST1;SNAI2;TWIST2;miR200a;miR200c;miR34a,SNAI1;TWIST1;SNAI2;TWIST2;miR200a;miR200c;miR34a,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_3607,36,0.0312212324589391,0.2183642428911812,6,0.4783658727484622,0.4666666666666667,0.5333333333333333,SNAI1;TWIST1;SNAI2;ZEB2;FOXC2;miR200c;miR200b;miR34a;miR141,SNAI1;TWIST1;SNAI2;ZEB2;FOXC2;miR200c;miR200b;miR34a;miR141,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_3608,36,0.0786453688134105,0.4065522855601698,4,0.6127943996764149,0.6666666666666666,0.3333333333333333,SNAI1;ZEB1;TWIST1;SNAI2;TWIST2;FOXC2;miR200a;miR200c,SNAI1;ZEB1;TWIST1;SNAI2;TWIST2;FOXC2;miR200a;miR200c,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_3609,36,0.0270776716300757,0.3662109052662238,7,0.5268459580994204,0.8666666666666667,0.1333333333333333,TWIST1;miR200a;miR200c;miR200b;miR34a;miR141;miR101,TWIST1;miR200a;miR200c;miR200b;miR34a;miR141;miR101,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_3610,36,0.0447245276391575,0.398320583263402,6,0.5642268707015216,0.4666666666666667,0.5333333333333333,SNAI2;TWIST2;miR101,SNAI2;TWIST2;miR101,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_4001,40,0.0358187651999266,0.2976021359998213,5,0.4732472815415877,0.6,0.4,TGFbeta;ZEB1;SNAI2;TWIST2;miR200a;miR200b,TGFbeta;ZEB1;SNAI2;TWIST2;miR200a;miR200b,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_4002,40,0.0396678739199417,0.2635921753694619,8,0.5058212630231634,0.3333333333333333,0.6666666666666666,SNAI1;TGFbeta;ZEB1;SNAI2;FOXC2;miR141,SNAI1;TGFbeta;ZEB1;SNAI2;FOXC2;miR141,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_4003,40,0.0878431884162066,0.5503767084689296,4,0.7228732501620972,0.6,0.4,SNAI1;SNAI2;TWIST2,SNAI1;SNAI2;TWIST2,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_4004,40,0.0156375322586898,0.3227877208371706,7,0.488219281548732,0.6666666666666666,0.3333333333333333,SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;TWIST2;FOXC2;miR200c,SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;TWIST2;FOXC2;miR200c,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_4005,40,0.0377025365881504,0.2424327626620583,7,0.35083092431262,0.5333333333333333,0.4666666666666667,miR200a;miR200c;miR200b;miR34a;miR141,miR200a;miR200c;miR200b;miR34a;miR141,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_4006,40,0.0508563056174464,0.2511300395475204,6,0.5201281998587112,0.5333333333333333,0.4666666666666667,ZEB1;ZEB2;FOXC2,ZEB1;ZEB2;FOXC2,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_4007,40,0.044671562193697,0.2330440038755337,6,0.3527656246638,0.4666666666666667,0.5333333333333333,miR200c;miR101,miR200c;miR101,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_4008,40,0.0291996957181021,0.2372563075682046,7,0.4449194186454235,0.4666666666666667,0.5333333333333333,SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2;miR141,SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2;miR141,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_4009,40,0.0152327613702019,0.2977999256327539,6,0.3101790449029688,0.6666666666666666,0.3333333333333333,SNAI1;ZEB1;TWIST1;TWIST2;FOXC2,SNAI1;ZEB1;TWIST1;TWIST2;FOXC2,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_4010,40,0.040173170017154,0.2905627435198346,6,0.5047515630656788,0.6,0.4,TGFbeta;FOXC2;miR101,TGFbeta;FOXC2;miR101,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_4401,44,0.0105601136949555,0.3175554132680706,7,0.4102766288864541,0.2666666666666666,0.7333333333333333,ZEB1;TWIST1;miR200a;miR200b;miR34a;miR141;miR101,ZEB1;TWIST1;miR200a;miR200b;miR34a;miR141;miR101,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_4402,44,0.0513171386494396,0.2289848644072234,8,0.3891615855608969,0.5333333333333333,0.4666666666666667,SNAI2;miR200b;miR141,SNAI2;miR200b;miR141,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_4403,44,0.0310932347738209,0.2720011746660203,6,0.399075278855476,0.2666666666666666,0.7333333333333333,SNAI1;TWIST1;SNAI2;miR101,SNAI1;TWIST1;SNAI2;miR101,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_4404,44,0.052417274235655,0.1776887818751842,6,0.4004935206701323,0.4,0.6,ZEB1;ZEB2;FOXC2;miR200b,ZEB1;ZEB2;FOXC2;miR200b,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_4405,44,0.0159120972963823,0.2712128158877678,7,0.3608799871384458,0.4,0.6,SNAI1;ZEB1;TWIST1;ZEB2;TWIST2;FOXC2;miR200a;miR200c,SNAI1;ZEB1;TWIST1;ZEB2;TWIST2;FOXC2;miR200a;miR200c,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_4406,44,0.0350603301300756,0.3720034358942127,6,0.5073657332872537,0.3333333333333333,0.6666666666666666,TGFbeta;SNAI2,TGFbeta;SNAI2,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_4407,44,0.0226090797658809,0.2065889217970728,8,0.3131521852345088,0.4,0.6,SNAI1;ZEB1;TWIST1;SNAI2;FOXC2;miR200a;miR200b;miR34a;miR101,SNAI1;ZEB1;TWIST1;SNAI2;FOXC2;miR200a;miR200b;miR34a;miR101,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_4408,44,0.0567575361520651,0.2276291377571845,5,0.4236963442032126,0.5333333333333333,0.4666666666666667,SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;FOXC2;miR200c;miR200b,SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;FOXC2;miR200c;miR200b,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_4409,44,0.0257566945646993,0.2252868068801723,9,0.4736700902328739,0.4666666666666667,0.5333333333333333,TGFbeta;ZEB1;TWIST1;FOXC2;miR200a;miR200b;miR34a,TGFbeta;ZEB1;TWIST1;FOXC2;miR200a;miR200b;miR34a,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_4410,44,0.0465860120401392,0.2103452147961793,5,0.3866667208553879,0.4666666666666667,0.5333333333333333,SNAI2;miR200a;miR200c;miR200b;miR141,SNAI2;miR200a;miR200c;miR200b;miR141,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_4801,48,0.0259386295986149,0.2128588753954284,6,0.3119592584200374,0.5333333333333333,0.4666666666666667,SNAI1;ZEB1;FOXC2;miR200c;miR200b;miR34a,SNAI1;ZEB1;FOXC2;miR200c;miR200b;miR34a,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_4802,48,0.0848928136797417,0.2239598178339323,6,0.4556824319049644,0.5333333333333333,0.4666666666666667,SNAI1;TGFbeta;SNAI2;TWIST2;miR200a;miR34a;miR141,SNAI1;TGFbeta;SNAI2;TWIST2;miR200a;miR34a;miR141,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_4803,48,0.0781510250982171,0.3224540981242561,6,0.5364633813085925,0.6666666666666666,0.3333333333333333,TGFbeta;TWIST2;miR141;miR101,TGFbeta;TWIST2;miR141;miR101,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_4804,48,0.0164558734713493,0.3011463569361923,7,0.3045153227688136,0.6,0.4,SNAI1;TGFbeta;ZEB1;SNAI2;ZEB2;TWIST2;FOXC2;miR34a,SNAI1;TGFbeta;ZEB1;SNAI2;ZEB2;TWIST2;FOXC2;miR34a,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_4805,48,0.0286005606664021,0.2603958977629866,6,0.4647566447878897,0.6,0.4,TWIST1;SNAI2;miR34a,TWIST1;SNAI2;miR34a,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_4806,48,0.0272320534627392,0.1663454086240313,6,0.519338976316157,0.5333333333333333,0.4666666666666667,TGFbeta;ZEB2,TGFbeta;ZEB2,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_4807,48,0.0464904544850605,0.4086892806231208,5,0.5655167025691393,0.5333333333333333,0.4666666666666667,SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2;miR34a;miR141;miR101,SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2;miR34a;miR141;miR101,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_4808,48,0.0194022589440423,0.3497475083430066,7,0.4718302875990621,0.2666666666666666,0.7333333333333333,SNAI1;SNAI2;ZEB2;TWIST2;miR200b,SNAI1;SNAI2;ZEB2;TWIST2;miR200b,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_4809,48,0.0180350734389438,0.1466617116942531,6,0.4275476148881514,0.4,0.6,SNAI1;TGFbeta;ZEB1;SNAI2;FOXC2;miR200c;miR200b;miR141;miR101,SNAI1;TGFbeta;ZEB1;SNAI2;FOXC2;miR200c;miR200b;miR141;miR101,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_4810,48,0.0143238359898843,0.325978427354868,7,0.4091296470543458,0.4,0.6,SNAI1;TWIST1;SNAI2;ZEB2,SNAI1;TWIST1;SNAI2;ZEB2,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_5201,52,0.1027546869567648,0.398759670548274,4,0.6055115342426638,0.3333333333333333,0.6666666666666666,SNAI2;ZEB2;miR200a;miR200c;miR34a;miR141;miR101,SNAI2;ZEB2;miR200a;miR200c;miR34a;miR141;miR101,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_5202,52,0.008993864152969,0.2455487187732431,8,0.4161287133545894,0.2666666666666666,0.7333333333333333,TGFbeta;TWIST2;FOXC2;miR200c;miR200b;miR34a;miR141;miR101,TGFbeta;TWIST2;FOXC2;miR200c;miR200b;miR34a;miR141;miR101,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_5203,52,0.0133066354246296,0.1440618119287356,8,0.3018561002964305,0.4,0.6,SNAI1;ZEB1;TWIST1;SNAI2;TWIST2;FOXC2;miR200b,SNAI1;ZEB1;TWIST1;SNAI2;TWIST2;FOXC2;miR200b,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_5204,52,0.0645723057478614,0.5258778083508889,5,0.4920472967321749,0.4666666666666667,0.5333333333333333,SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2;miR101,SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2;miR101,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_5205,52,0.06502352112344,0.2279394600505629,7,0.4800281064651293,0.8,0.2,SNAI1;ZEB1;SNAI2;ZEB2;TWIST2;FOXC2,SNAI1;ZEB1;SNAI2;ZEB2;TWIST2;FOXC2,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_5206,52,0.0325809349690507,0.1810246198511382,5,0.3945984310595269,0.2666666666666666,0.7333333333333333,ZEB2;TWIST2;FOXC2;miR200c;miR200b;miR141;miR101,ZEB2;TWIST2;FOXC2;miR200c;miR200b;miR141;miR101,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_5207,52,0.0062406772070084,0.1936319612858708,7,0.3221161742934454,0.6666666666666666,0.3333333333333333,TGFbeta;TWIST1;ZEB2;miR200c;miR34a;miR141,TGFbeta;TWIST1;ZEB2;miR200c;miR34a;miR141,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_5208,52,0.1125935281498218,0.3022013157799328,4,0.5452248929140414,0.3333333333333333,0.6666666666666666,ZEB1;FOXC2;miR200c;miR141,ZEB1;FOXC2;miR200c;miR141,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_5209,52,0.063805183671248,0.3368106224157877,5,0.5270020288131385,0.4666666666666667,0.5333333333333333,TWIST1;SNAI2;ZEB2;miR200c;miR200b;miR141;miR101,TWIST1;SNAI2;ZEB2;miR200c;miR200b;miR141;miR101,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_5210,52,0.0491087184128575,0.30193168083047,5,0.4754798835018073,0.4666666666666667,0.5333333333333333,FOXC2;miR200a;miR200c;miR34a;miR141,FOXC2;miR200a;miR200c;miR34a;miR141,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_5601,56,0.0208505646951857,0.2186845864635965,6,0.4766658015186143,0.4666666666666667,0.5333333333333333,SNAI1;TGFbeta;SNAI2;miR200c;miR200b;miR34a;miR141,SNAI1;TGFbeta;SNAI2;miR200c;miR200b;miR34a;miR141,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_5602,56,0.0077495306189262,0.228272624766987,6,0.4197042982060182,0.5333333333333333,0.4666666666666667,SNAI1;TWIST1;SNAI2;miR101,SNAI1;TWIST1;SNAI2;miR101,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_5603,56,0.0095435296336149,0.1932016015915284,8,0.3706365497149577,0.7333333333333333,0.2666666666666666,TGFbeta;miR200a;miR200c;miR34a;miR141;miR101,TGFbeta;miR200a;miR200c;miR34a;miR141;miR101,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_5604,56,0.0219330990969362,0.1626920840381177,7,0.3292630240315858,0.6,0.4,SNAI1;TGFbeta;ZEB2;FOXC2;miR200a;miR200c;miR34a;miR141;miR101,SNAI1;TGFbeta;ZEB2;FOXC2;miR200a;miR200c;miR34a;miR141;miR101,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_5605,56,0.0379922235923612,0.4152902351136731,5,0.5181238001596576,0.5333333333333333,0.4666666666666667,TWIST1;miR200b;miR34a;miR101,TWIST1;miR200b;miR34a;miR101,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_5606,56,0.0419460689343172,0.2310861090589605,5,0.4196524262288091,0.5333333333333333,0.4666666666666667,ZEB1;SNAI2;ZEB2;miR200a;miR200c;miR34a,ZEB1;SNAI2;ZEB2;miR200a;miR200c;miR34a,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_5607,56,0.0144511994398051,0.2875956006846664,7,0.4040480944460698,0.4,0.6,SNAI1;TGFbeta;ZEB1;SNAI2;miR200a;miR200c;miR200b;miR101,SNAI1;TGFbeta;ZEB1;SNAI2;miR200a;miR200c;miR200b;miR101,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_5608,56,0.0223184910495679,0.1915859160496737,7,0.3967876727860657,0.7333333333333333,0.2666666666666666,TGFbeta;ZEB1;TWIST1;SNAI2;FOXC2;miR200b;miR34a;miR141;miR101,TGFbeta;ZEB1;TWIST1;SNAI2;FOXC2;miR200b;miR34a;miR141;miR101,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
EMT_5609,56,0.0353915252162839,0.1900140120380987,7,0.3585595026119288,0.3333333333333333,0.6666666666666666,SNAI1;ZEB1;TWIST1;ZEB2;TWIST2;FOXC2,SNAI1;ZEB1;TWIST1;ZEB2;TWIST2;FOXC2,GSC;SNAI1;TGFbeta;ZEB1;TWIST1;SNAI2;ZEB2;TWIST2;FOXC2,miR200a;miR200c;miR200b;miR34a;miR141;miR101
