Network,Number of Swaps,Influence Team Strength,Correlation Team Strength,PC1 Variance,Number of PCs,Influence Team 1,Influence Team 2,PCA Team 1,PCA Team 2,Hamming Distance,Inv. Hamming Distance
30R100_10,100,0.092391052,0.328115041,0.495469741,4.0,ZEB2;miR101;FOXC2;ZEB1;miR200c;miR141;miR200a;SNAI1;TGFbeta;miR34a;SNAI2,GSC;TWIST2;TWIST1;miR200b,ZEB2;FOXC2;ZEB1;miR200c;miR141;TGFbeta;miR34a;SNAI2,miR101;GSC;TWIST2;TWIST1;miR200a;SNAI1;miR200b,0.2,0.8
40R000_00,0,0.389962795,0.777182618,0.913852081,1.0,miR101;miR200c;miR34a;miR200a;miR141;miR200b,GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,miR101;miR200c;miR34a;miR200a;miR141;miR200b,1.0,0.0
40R010_01,10,0.360575794,0.782028672,0.890183068,1.0,miR101;miR200c;miR34a;miR200a;miR141;miR200b,GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,miR101;miR200c;miR34a;miR200a;miR141;miR200b,1.0,0.0
40R010_02,10,0.110682356,0.743593311,0.803402258,3.0,miR101;miR200c;miR34a;miR200a;GSC;TWIST1;miR200b,miR141;ZEB1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,miR101;miR200c;miR34a;miR200a;miR141;miR200b,GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,0.2,0.8
40R010_03,10,0.195913191,0.520025502,0.706081352,3.0,miR101;miR200c;miR34a;miR200a;miR141;miR200b,GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,miR101;GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;TWIST2;TGFbeta,miR200c;miR34a;miR200a;miR141;FOXC2;miR200b,0.8666666666666667,0.1333333333333333
40R010_04,10,0.367450709,0.641628493,0.870044134,2.0,miR101;miR200c;miR34a;miR200a;miR141;miR200b,GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,miR101;miR200c;miR34a;miR200a;miR141;miR200b,GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,0.0,1.0
40R010_05,10,0.083689484,0.61590395,0.688958026,4.0,miR101;miR141;GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;miR200b;TWIST2;TGFbeta,miR200c;miR34a;miR200a,miR101;miR34a;GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,miR200c;miR200a;miR141;miR200b,0.2,0.8
40R010_06,10,0.330472011,0.745897305,0.873365364,2.0,miR101;miR200c;miR34a;miR200a;miR141;miR200b;TWIST2,GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TGFbeta,miR101;miR200c;miR34a;miR200a;miR141;miR200b,GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,0.0666666666666666,0.9333333333333332
40R010_07,10,0.192169255,0.75814245,0.867391662,2.0,miR101;miR200c;miR34a;miR200a;miR200b,miR141;GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,miR101;miR200c;miR34a;miR200a;miR141;miR200b,GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,0.0666666666666666,0.9333333333333332
40R010_08,10,0.120317166,0.672905228,0.77810143,3.0,miR101;miR200c;miR34a;miR200a;miR200b;TGFbeta,miR141;GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2,GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,miR101;miR200c;miR34a;miR200a;miR141;miR200b,0.8666666666666667,0.1333333333333333
40R010_09,10,0.253738342,0.547939767,0.750435174,3.0,miR101;miR200c;miR34a;miR200a;miR141;miR200b,GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TGFbeta,miR101;miR200c;miR34a;miR200a;miR141;miR200b;TWIST2,0.9333333333333332,0.0666666666666666
40R010_10,10,0.101767162,0.654601458,0.731476797,4.0,miR101;miR200c;miR34a;miR200a;miR141;miR200b,GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,miR101;miR200c;miR34a;miR200a;miR141;miR200b,GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,0.0,1.0
40R020_01,20,0.087318678,0.357681012,0.437141309,5.0,miR101;miR34a;miR141;GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;miR200b;TWIST2;TGFbeta,miR200c;miR200a;FOXC2,ZEB1;SNAI2;ZEB2;TWIST2;TGFbeta,miR101;miR200c;miR34a;miR200a;miR141;GSC;TWIST1;SNAI1;FOXC2;miR200b,0.4666666666666667,0.5333333333333333
40R020_02,20,0.072118237,0.432315008,0.671512129,4.0,miR101;miR200c;miR200a;miR141;FOXC2;miR200b,miR34a;GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;TWIST2;TGFbeta,miR101;miR200c;miR34a;miR200a;miR141;miR200b,GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,0.1333333333333333,0.8666666666666667
40R020_03,20,0.027336312,0.476009615,0.704771409,4.666666667,miR101;miR200c;miR34a;GSC;ZEB2;miR200b;TGFbeta,miR200a;miR141;ZEB1;TWIST1;SNAI1;SNAI2;FOXC2;TWIST2,miR101;miR200c;miR34a;miR200a;miR141;miR200b,GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,0.3333333333333333,0.6666666666666666
40R020_04,20,0.041221166,0.394958758,0.543520108,7.0,miR101;miR200c;miR34a;miR200a;miR200b,miR141;GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,miR200a;GSC;ZEB1;TWIST1;SNAI1;SNAI2;TWIST2;TGFbeta,miR101;miR200c;miR34a;miR141;ZEB2;FOXC2;miR200b,0.7333333333333333,0.2666666666666666
40R020_05,20,0.06458511,0.454627064,0.671203332,6.0,miR101;miR200c;miR34a;miR200a;miR141;GSC;TWIST1;ZEB2;miR200b;TWIST2,ZEB1;SNAI1;SNAI2;FOXC2;TGFbeta,miR101;miR200c;miR34a;miR200a;miR141;GSC;miR200b,ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,0.2,0.8
40R020_06,20,0.023004633,0.221070887,0.333079622,7.0,miR101;miR200c;miR200a;GSC;TWIST1;SNAI2;ZEB2;miR200b;TWIST2;TGFbeta,miR34a;miR141;ZEB1;SNAI1;FOXC2,GSC;ZEB1;TWIST1;SNAI2;ZEB2;TGFbeta,miR101;miR200c;miR34a;miR200a;miR141;SNAI1;FOXC2;miR200b;TWIST2,0.4,0.6
40R020_07,20,0.136392419,0.414576488,0.741946801,4.0,miR101;miR200c;miR34a;miR200a;miR141;GSC;TWIST1;ZEB2;FOXC2;miR200b,ZEB1;SNAI1;SNAI2;TWIST2;TGFbeta,GSC;ZEB1;SNAI1;SNAI2;ZEB2;TWIST2;TGFbeta,miR101;miR200c;miR34a;miR200a;miR141;TWIST1;FOXC2;miR200b,0.8666666666666667,0.1333333333333333
40R020_08,20,0.061144622,0.495660425,0.547550013,5.0,miR101;miR200a;miR141;GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,miR200c;miR34a;miR200b,miR34a;GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;miR200b;TWIST2;TGFbeta,miR101;miR200c;miR200a;miR141;FOXC2,0.4,0.6
40R020_09,20,0.080277202,0.482079759,0.601514199,5.0,miR101;miR200c;miR34a;miR200a;GSC;miR200b,miR141;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,miR200a;GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,miR101;miR200c;miR34a;miR141;miR200b,0.8,0.2
40R020_10,20,0.074561736,0.601722295,0.770730718,5.0,miR101;miR200c;miR34a;miR200a;miR141;miR200b,GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,miR200c;miR200a;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,miR101;miR34a;miR141;GSC;miR200b,0.8,0.2
40R030_01,30,0.045035164,0.25840263,0.45978884,6.0,miR101;miR200c;miR34a;miR200a;miR141;miR200b,GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,miR200c;miR200a;GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;miR200b;TWIST2;TGFbeta,miR101;miR34a;miR141,0.8,0.2
40R030_02,30,0.058782232,0.314706141,0.531601374,6.0,miR101;miR200c;miR34a;miR200a;miR141;GSC;TWIST1;SNAI1;miR200b,ZEB1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,miR101;miR200c;miR34a;miR200a;miR141;miR200b,0.8,0.2
40R030_03,30,0.01472077,0.141635377,0.315495546,7.0,miR101;miR200c;miR34a;miR200a;ZEB2;FOXC2;TGFbeta,miR141;GSC;ZEB1;TWIST1;SNAI1;SNAI2;miR200b;TWIST2,miR101;miR200c;miR34a;miR141;miR200b;TWIST2;TGFbeta,miR200a;GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2,0.4,0.6
40R030_04,30,0.068153871,0.306530651,0.441660252,5.0,miR101;miR200c;miR34a;miR200a;miR141;SNAI2;FOXC2;miR200b,GSC;ZEB1;TWIST1;SNAI1;ZEB2;TWIST2;TGFbeta,miR101;miR141;GSC;ZEB1;TWIST1;SNAI1;FOXC2;TGFbeta,miR200c;miR34a;miR200a;SNAI2;ZEB2;miR200b;TWIST2,0.6666666666666666,0.3333333333333333
40R030_05,30,0.041661316,0.315654348,0.524208682,7.666666667,miR101;miR34a;miR200a;miR141;GSC;SNAI2;FOXC2,miR200c;ZEB1;TWIST1;SNAI1;ZEB2;miR200b;TWIST2;TGFbeta,miR101;miR34a;miR200a;miR141;GSC;FOXC2;miR200b;TWIST2,miR200c;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;TGFbeta,0.2,0.8
40R030_06,30,0.06027584,0.203604261,0.569781504,6.0,miR101;miR34a;miR200a;miR141;ZEB1;TWIST1;SNAI2;FOXC2;miR200b;TWIST2,miR200c;GSC;SNAI1;ZEB2;TGFbeta,miR200c;miR141;GSC;TWIST1;SNAI1;SNAI2;ZEB2;miR200b;TWIST2;TGFbeta,miR101;miR34a;miR200a;ZEB1;FOXC2,0.6666666666666666,0.3333333333333333
40R030_07,30,0.062226014,0.430644556,0.652038835,4.0,miR101;miR200c;miR34a;FOXC2;miR200b,miR200a;miR141;GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;TWIST2;TGFbeta,miR200a;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,miR101;miR200c;miR34a;miR141;GSC;miR200b,0.8,0.2
40R030_08,30,0.031707305,0.272359702,0.422914906,5.0,miR101;miR34a;miR200a;miR141;TWIST1;SNAI1;ZEB2;miR200b;TGFbeta,miR200c;GSC;ZEB1;SNAI2;FOXC2;TWIST2,miR101;miR200c;miR34a;miR200a;GSC;ZEB2;miR200b;TGFbeta,miR141;ZEB1;TWIST1;SNAI1;SNAI2;FOXC2;TWIST2,0.3333333333333333,0.6666666666666666
40R030_09,30,0.052730349,0.467924225,0.515761114,5.0,miR101;miR200c;miR34a;SNAI1;ZEB2;FOXC2;miR200b,miR200a;miR141;GSC;ZEB1;TWIST1;SNAI2;TWIST2;TGFbeta,miR101;miR200a;GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,miR200c;miR34a;miR141;miR200b,0.6666666666666666,0.3333333333333333
40R030_10,30,0.072802436,0.56142618,0.622886791,5.0,miR101;miR34a;miR200a;miR141;GSC;TWIST1;miR200b,miR200c;ZEB1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,miR101;miR200c;miR34a;miR200a;miR141;GSC;miR200b,0.8666666666666667,0.1333333333333333
40R040_01,40,0.039675966,0.386121073,0.455070225,6.0,miR101;miR200c;miR34a;miR200a;TWIST1;SNAI1;miR200b;TGFbeta,miR141;GSC;ZEB1;SNAI2;ZEB2;FOXC2;TWIST2,miR101;miR200c;miR141;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,miR34a;miR200a;GSC;miR200b,0.6,0.4
40R040_02,40,0.024952064,0.297135715,0.363264911,8.0,miR101;miR200c;miR34a;miR200a;FOXC2;miR200b,miR141;GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;TWIST2;TGFbeta,miR101;miR34a;miR200a;miR141;TWIST1;FOXC2;miR200b;TWIST2,miR200c;GSC;ZEB1;SNAI1;SNAI2;ZEB2;TGFbeta,0.2666666666666666,0.7333333333333333
40R040_03,40,0.02773347,0.260159101,0.330396197,7.0,miR101;miR200c;miR34a;miR200a;GSC;TWIST1;SNAI1;FOXC2;miR200b,miR141;ZEB1;SNAI2;ZEB2;TWIST2;TGFbeta,miR200c;miR200a;ZEB1;TWIST1;SNAI1;SNAI2;TWIST2,miR101;miR34a;miR141;GSC;ZEB2;FOXC2;miR200b;TGFbeta,0.5333333333333333,0.4666666666666667
40R040_04,40,0.127091089,0.378952568,0.672200438,4.0,miR101;miR34a;miR200b;TGFbeta,miR200c;miR200a;miR141;GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2,miR200c;GSC;ZEB1;TWIST1;SNAI1;ZEB2;FOXC2;TWIST2;TGFbeta,miR101;miR34a;miR200a;miR141;SNAI2;miR200b,0.7333333333333333,0.2666666666666666
40R040_05,40,0.028867927,0.385705714,0.484228944,6.0,miR101;miR34a;miR200a;ZEB2;FOXC2,miR200c;miR141;GSC;ZEB1;TWIST1;SNAI1;SNAI2;miR200b;TWIST2;TGFbeta,miR101;GSC;ZEB1;SNAI1;SNAI2;TWIST2;TGFbeta,miR200c;miR34a;miR200a;miR141;TWIST1;ZEB2;FOXC2;miR200b,0.6666666666666666,0.3333333333333333
40R040_06,40,0.022487666,0.210435684,0.37980189,6.0,miR101;miR200c;miR34a;miR200a;miR141;GSC;ZEB2,ZEB1;TWIST1;SNAI1;SNAI2;FOXC2;miR200b;TWIST2;TGFbeta,miR200c;miR34a;miR200a;GSC;ZEB2;FOXC2;miR200b;TGFbeta,miR101;miR141;ZEB1;TWIST1;SNAI1;SNAI2;TWIST2,0.3333333333333333,0.6666666666666666
40R040_07,40,0.089581727,0.399341368,0.48170364,5.0,miR101;miR200c;miR34a,miR200a;miR141;GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;miR200b;TWIST2;TGFbeta,miR101;miR141;GSC;ZEB1;TWIST1;SNAI1;SNAI2;FOXC2;miR200b;TWIST2;TGFbeta,miR200c;miR34a;miR200a;ZEB2,0.8,0.2
40R040_08,40,0.125342373,0.573218154,0.70325244,4.0,miR101;miR200c;miR34a;miR200b,miR200a;miR141;GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,miR101;miR200c;miR34a;miR200a;miR141;miR200b,0.8666666666666667,0.1333333333333333
40R040_09,40,0.059308761,0.404655881,0.564160644,4.0,miR101;miR200c;miR34a;miR200a;TWIST1;miR200b;TWIST2,miR141;GSC;ZEB1;SNAI1;SNAI2;ZEB2;FOXC2;TGFbeta,miR101;miR200c;miR34a;SNAI2;FOXC2;miR200b,miR200a;miR141;GSC;ZEB1;TWIST1;SNAI1;ZEB2;TWIST2;TGFbeta,0.3333333333333333,0.6666666666666666
40R040_10,40,0.013386808,0.165628664,0.409094134,8.0,miR101;miR34a;miR200a;GSC;TWIST1;TGFbeta,miR200c;miR141;ZEB1;SNAI1;SNAI2;ZEB2;FOXC2;miR200b;TWIST2,miR200c;miR200a;miR141;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;miR200b;TWIST2,miR101;miR34a;GSC;TGFbeta,0.8666666666666667,0.1333333333333333
40R050_01,50,0.077408556,0.209912326,0.342043852,6.0,miR101;miR200c;miR34a;miR200a;miR141;GSC;ZEB1;TWIST1;SNAI2;ZEB2;FOXC2;miR200b;TWIST2,SNAI1;TGFbeta,miR101;miR34a;miR200a;TWIST1;SNAI2;FOXC2;TWIST2,miR200c;miR141;GSC;ZEB1;SNAI1;ZEB2;miR200b;TGFbeta,0.4,0.6
40R050_02,50,0.015650706,0.28642212,0.373636704,6.0,miR101;miR34a;miR200a;FOXC2;TWIST2,miR200c;miR141;GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;miR200b;TGFbeta,GSC;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,miR101;miR200c;miR34a;miR200a;miR141;ZEB1;miR200b,0.6,0.4
40R050_03,50,0.041653169,0.231215151,0.457923834,6.0,miR101;miR200c;miR200a;TWIST1;SNAI1;SNAI2;miR200b,miR34a;miR141;GSC;ZEB1;ZEB2;FOXC2;TWIST2;TGFbeta,miR34a;miR200a;miR141;GSC;ZEB1;TWIST1;ZEB2;FOXC2;TWIST2;TGFbeta,miR101;miR200c;SNAI1;SNAI2;miR200b,0.8666666666666667,0.1333333333333333
40R050_04,50,0.023599693,0.213959321,0.410993695,7.333333333,miR101;miR200a;miR141;ZEB1;SNAI2;ZEB2;TWIST2;TGFbeta,miR200c;miR34a;GSC;TWIST1;SNAI1;FOXC2;miR200b,miR101;miR200c;miR200a;miR141;ZEB1;SNAI2;miR200b;TWIST2;TGFbeta,miR34a;GSC;TWIST1;SNAI1;ZEB2;FOXC2,0.2,0.8
40R050_05,50,0.016586031,0.19049545,0.375514372,9.0,miR101;miR200c;miR34a;miR200a;miR141;GSC;TWIST1;SNAI2;ZEB2;FOXC2;miR200b,ZEB1;SNAI1;TWIST2;TGFbeta,miR34a;miR200a;miR141;GSC;ZEB1;ZEB2;miR200b,miR101;miR200c;TWIST1;SNAI1;SNAI2;FOXC2;TWIST2;TGFbeta,0.4,0.6
40R050_06,50,0.038279711,0.358702962,0.545556104,6.0,miR101;miR200c;miR34a;FOXC2;miR200b,miR200a;miR141;GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;TWIST2;TGFbeta,miR101;miR34a;miR200a;miR141;FOXC2;miR200b;TGFbeta,miR200c;GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;TWIST2,0.2666666666666666,0.7333333333333333
40R050_07,50,0.142423901,0.389017928,0.602543035,4.0,miR101;miR200c;miR34a;miR200a;miR141;GSC;TWIST1;SNAI2;FOXC2;miR200b;TWIST2;TGFbeta,ZEB1;SNAI1;ZEB2,miR101;miR200c;miR34a;miR200a;miR141;GSC;miR200b,ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,0.3333333333333333,0.6666666666666666
40R050_08,50,0.010342609,0.266614197,0.401770028,7.0,miR101;miR200c;miR34a;GSC;SNAI1;SNAI2;miR200b;TWIST2,miR200a;miR141;ZEB1;TWIST1;ZEB2;FOXC2;TGFbeta,miR101;miR200c;miR141;SNAI2;miR200b;TWIST2;TGFbeta,miR34a;miR200a;GSC;ZEB1;TWIST1;SNAI1;ZEB2;FOXC2,0.3333333333333333,0.6666666666666666
40R050_09,50,0.022082375,0.218595541,0.371572086,8.333333333,miR101;miR200c;miR34a;miR200a;miR141;GSC;TWIST1;SNAI2;ZEB2;FOXC2;miR200b;TWIST2,ZEB1;SNAI1;TGFbeta,miR101;miR34a;miR200a;miR141;GSC;ZEB1;TWIST1;SNAI1;ZEB2;FOXC2;miR200b;TGFbeta,miR200c;SNAI2;TWIST2,0.4,0.6
40R050_10,50,0.04396155,0.314140042,0.419907052,6.0,miR101;miR34a;miR200a;SNAI2;miR200b;TWIST2;TGFbeta,miR200c;miR141;GSC;ZEB1;TWIST1;SNAI1;ZEB2;FOXC2,miR101;miR34a;miR200a;miR141;GSC;SNAI2;TWIST2,miR200c;ZEB1;TWIST1;SNAI1;ZEB2;FOXC2;miR200b;TGFbeta,0.2666666666666666,0.7333333333333333
40R060_01,60,0.019696515,0.440547097,0.478408527,7.0,miR101;miR200c;miR34a;miR200a;GSC;TWIST1;SNAI1;SNAI2;FOXC2;miR200b;TWIST2;TGFbeta,miR141;ZEB1;ZEB2,miR34a;miR200a;GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;TWIST2;TGFbeta,miR101;miR200c;miR141;FOXC2;miR200b,0.4,0.6
40R060_02,60,0.019831568,0.192455157,0.375269282,6.0,miR101;miR200c;miR34a;miR200a;miR141;TWIST1;miR200b;TWIST2;TGFbeta,GSC;ZEB1;SNAI1;SNAI2;ZEB2;FOXC2,miR101;miR34a;miR200a;miR141;GSC;ZEB1;TWIST1;SNAI1;SNAI2;FOXC2;miR200b;TWIST2;TGFbeta,miR200c;ZEB2,0.4,0.6
40R060_03,60,0.020272943,0.264994787,0.420127619,7.0,miR101;miR200c;miR34a;miR200a;GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TGFbeta,miR141;miR200b;TWIST2,miR101;miR200c;miR34a;ZEB1;TWIST1;FOXC2;miR200b;TWIST2,miR200a;miR141;GSC;SNAI1;SNAI2;ZEB2;TGFbeta,0.5333333333333333,0.4666666666666667
40R060_04,60,0.05009903,0.336914983,0.48018802,6.0,miR101;miR200c;miR200a;miR141;GSC;TWIST1;SNAI2;miR200b;TWIST2;TGFbeta,miR34a;ZEB1;SNAI1;ZEB2;FOXC2,miR101;miR200c;miR141;GSC;TWIST1;SNAI2;miR200b;TGFbeta,miR34a;miR200a;ZEB1;SNAI1;ZEB2;FOXC2;TWIST2,0.1333333333333333,0.8666666666666667
40R060_05,60,0.086075835,0.24300553,0.437393438,5.0,miR101;miR200c;GSC;ZEB1;TWIST1;SNAI1;ZEB2;FOXC2;TWIST2;TGFbeta,miR34a;miR200a;miR141;SNAI2;miR200b,miR101;miR200c;GSC;ZEB1;TWIST1;SNAI1;ZEB2;FOXC2;miR200b;TWIST2;TGFbeta,miR34a;miR200a;miR141;SNAI2,0.0666666666666666,0.9333333333333332
40R060_06,60,0.020398436,0.222267434,0.354473592,7.0,miR101;miR200c;miR34a;miR141;ZEB1;TWIST1;FOXC2;TGFbeta,miR200a;GSC;SNAI1;SNAI2;ZEB2;miR200b;TWIST2,miR34a;miR141;ZEB1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,miR101;miR200c;miR200a;GSC;TWIST1;miR200b,0.4666666666666667,0.5333333333333333
40R060_07,60,0.059820977,0.22383148,0.507011818,5.0,miR101;SNAI1;SNAI2;ZEB2;TWIST2;TGFbeta,miR200c;miR34a;miR200a;miR141;GSC;ZEB1;TWIST1;FOXC2;miR200b,miR101;miR34a;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,miR200c;miR200a;miR141;GSC;ZEB1;miR200b,0.2,0.8
40R060_08,60,0.013992305,0.257221681,0.389289911,7.0,miR101;miR200c;miR34a;miR141;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;miR200b;TWIST2,miR200a;GSC;FOXC2;TGFbeta,miR101;miR200c;miR200a;GSC;TWIST1;SNAI1;miR200b;TWIST2;TGFbeta,miR34a;miR141;ZEB1;SNAI2;ZEB2;FOXC2,0.5333333333333333,0.4666666666666667
40R060_09,60,0.060862319,0.263090084,0.610190566,6.0,miR101;miR200c;miR34a;miR200a;miR141;ZEB1;SNAI2;FOXC2;miR200b;TWIST2,GSC;TWIST1;SNAI1;ZEB2;TGFbeta,GSC;ZEB1;TWIST1;SNAI1;ZEB2;FOXC2;TWIST2;TGFbeta,miR101;miR200c;miR34a;miR200a;miR141;SNAI2;miR200b,0.8,0.2
40R060_10,60,0.046286705,0.256472537,0.408608337,7.0,miR101;miR200c;miR34a;miR200a;TWIST1;SNAI1;SNAI2;ZEB2;miR200b;TWIST2;TGFbeta,miR141;GSC;ZEB1;FOXC2,miR101;miR200a;TWIST1;SNAI1;ZEB2;FOXC2;miR200b;TGFbeta,miR200c;miR34a;miR141;GSC;ZEB1;SNAI2;TWIST2,0.3333333333333333,0.6666666666666666
40R070_01,70,0.036037899,0.219588111,0.494867117,7.0,miR101;miR200a;miR141;miR200b,miR200c;miR34a;GSC;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;TWIST2;TGFbeta,miR101;miR200a;GSC;FOXC2;miR200b,miR200c;miR34a;miR141;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;TWIST2;TGFbeta,0.2,0.8
40R070_02,70,0.017891735,0.335358695,0.327786503,6.0,miR101;miR34a;miR141;ZEB1;SNAI2;ZEB2;TWIST2;TGFbeta,miR200c;miR200a;GSC;TWIST1;SNAI1;FOXC2;miR200b,miR200c;miR34a;miR200a;miR141;GSC,miR101;ZEB1;TWIST1;SNAI1;SNAI2;ZEB2;FOXC2;miR200b;TWIST2;TGFbeta,0.6,0.4
40R070_03,70,0.036972824,0.241820832,0.450028177,7.0,miR101;miR34a;miR200a;miR141;GSC;ZEB1;TWIST1;SNAI1;ZEB2;FOXC2;miR200b;TGFbeta,miR200c;SNAI2;TWIST2,miR101;miR200c;miR141;TWIST1;SNAI1;FOXC2;miR200b,miR34a;miR200a;GSC;ZEB1;SNAI2;ZEB2;TWIST2;TGFbeta,0.4666666666666667,0.5333333333333333
40R070_04,70,0.013257871,0.176233544,0.298089804,8.0,miR101;miR34a;miR141;ZEB1;TWIST1;FOXC2;TWIST2,miR200c;miR200a;GSC;SNAI1;SNAI2;ZEB2;miR200b;TGFbeta,miR101;miR200c;miR34a;miR200a;miR141;GSC;SNAI1;ZEB2;TGFbeta,ZEB1;TWIST1;SNAI2;FOXC2;miR200b;TWIST2,0.6666666666666666,0.3333333333333333
40R070_05,70,0.011533171,0.145500246,0.332099163,9.0,miR101;miR200c;miR34a;miR141;GSC;SNAI1;SNAI2;ZEB2;miR200b;TGFbeta,miR200a;ZEB1;TWIST1;FOXC2;TWIST2,miR101;miR200c;miR200a;SNAI1;SNAI2;FOXC2;TGFbeta,miR34a;miR141;GSC;ZEB1;TWIST1;ZEB2;miR200b;TWIST2,0.4666666666666667,0.5333333333333333
